Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:14,19,73.48,100.32
2017/3/28 9:46:15,19,73.48,100.32
2017/3/28 9:46:15,19,73.48,100.32
2017/3/28 9:46:15,19,73.48,100.32
2017/3/28 9:46:15,20,73.48,100.32
2017/3/28 9:46:15,20,73.48,100.32
2017/3/28 9:46:15,20,73.48,100.32
2017/3/28 9:46:16,20,73.48,100.32
2017/3/28 9:46:16,20,73.48,100.32
2017/3/28 9:46:16,19,73.48,100.32
2017/3/28 9:46:17,19,73.48,100.32
2017/3/28 9:46:17,19,73.48,100.32
2017/3/28 9:46:17,19,73.48,100.32
2017/3/28 9:46:17,20,73.48,100.32
2017/3/28 9:46:17,20,73.48,100.32
2017/3/28 9:46:18,20,73.48,100.32
2017/3/28 9:46:18,20,73.52,100.35
2017/3/28 9:46:18,19,73.52,100.35
2017/3/28 9:46:18,19,73.52,100.35
2017/3/28 9:46:18,19,73.52,100.35
2017/3/28 9:46:19,19,73.52,100.35
2017/3/28 9:46:19,19,73.52,100.35
2017/3/28 9:46:19,19,73.52,100.35
2017/3/28 9:46:19,19,73.52,100.36
2017/3/28 9:46:20,19,73.52,100.36
2017/3/28 9:46:20,19,73.52,100.36
2017/3/28 9:46:20,19,73.52,100.36
2017/3/28 9:46:20,19,73.52,100.36
2017/3/28 9:46:20,22,73.52,100.36
2017/3/28 9:46:20,22,73.52,100.36
2017/3/28 9:46:21,19,73.52,100.36
2017/3/28 9:46:21,19,73.52,100.36
2017/3/28 9:46:21,19,73.52,100.36
2017/3/28 9:46:21,19,73.52,100.36
2017/3/28 9:46:22,19,73.52,100.36
2017/3/28 9:46:22,19,73.52,100.36
2017/3/28 9:46:22,21,73.52,100.36
2017/3/28 9:46:22,21,73.51,100.36
2017/3/28 9:46:23,21,73.51,100.36
2017/3/28 9:46:23,21,73.51,100.36
2017/3/28 9:46:23,21,73.51,100.36
2017/3/28 9:46:23,21,73.5,100.34
2017/3/28 9:46:23,19,73.5,100.34
2017/3/28 9:46:23,19,73.5,100.34
2017/3/28 9:46:24,19,73.5,100.34
2017/3/28 9:46:24,19,73.5,100.34
2017/3/28 9:46:24,20,73.5,100.34
2017/3/28 9:46:24,20,73.5,100.34
2017/3/28 9:46:24,20,73.5,100.34
2017/3/28 9:46:24,20,73.5,100.34
2017/3/28 9:46:25,20,73.5,100.34
2017/3/28 9:46:25,20,73.5,100.34
2017/3/28 9:46:25,19,73.5,100.34
2017/3/28 9:46:25,19,73.5,100.34
2017/3/28 9:46:26,19,73.5,100.34
2017/3/28 9:46:26,19,73.5,100.34
2017/3/28 9:46:26,19,73.5,100.34
2017/3/28 9:46:26,19,73.5,100.34
2017/3/28 9:46:26,20,73.5,100.34
2017/3/28 9:46:26,20,73.5,100.34
2017/3/28 9:46:27,20,73.5,100.34
2017/3/28 9:46:27,20,73.5,100.34
2017/3/28 9:46:27,21,73.5,100.34
2017/3/28 9:46:27,21,73.5,100.34
2017/3/28 9:46:27,21,73.5,100.34
2017/3/28 9:46:28,21,73.5,100.34
2017/3/28 9:46:28,21,73.53,100.36
2017/3/28 9:46:28,21,73.53,100.36
2017/3/28 9:46:28,19,73.53,100.36
2017/3/28 9:46:28,19,73.53,100.36
2017/3/28 9:46:29,19,73.53,100.36
2017/3/28 9:46:29,19,73.53,100.36
2017/3/28 9:46:29,19,73.53,100.36
2017/3/28 9:46:29,19,73.53,100.36
2017/3/28 9:46:29,19,73.53,100.36
2017/3/28 9:46:30,19,73.53,100.36
2017/3/28 9:46:30,19,73.53,100.36
2017/3/28 9:46:30,19,73.53,100.36
2017/3/28 9:46:30,20,73.53,100.36
2017/3/28 9:46:30,20,73.53,100.36
2017/3/28 9:46:30,20,73.53,100.36
2017/3/28 9:46:31,20,73.53,100.36
2017/3/28 9:46:31,20,73.53,100.36
2017/3/28 9:46:31,20,73.53,100.36
2017/3/28 9:46:31,19,73.53,100.36
2017/3/28 9:46:31,19,73.51,100.36
2017/3/28 9:46:32,19,73.51,100.36
2017/3/28 9:46:32,19,73.51,100.36
2017/3/28 9:46:32,19,73.51,100.36
2017/3/28 9:46:32,19,73.51,100.36
2017/3/28 9:46:32,20,73.51,100.36
2017/3/28 9:46:33,20,73.51,100.36
2017/3/28 9:46:33,20,73.51,100.36
2017/3/28 9:46:33,20,73.51,100.36
2017/3/28 9:46:33,20,73.48,100.32
2017/3/28 9:46:33,20,73.48,100.32
2017/3/28 9:46:33,20,73.48,100.32
2017/3/28 9:46:34,20,73.48,100.32
2017/3/28 9:46:34,20,73.48,100.32
2017/3/28 9:46:34,20,73.48,100.32
2017/3/28 9:46:34,19,73.48,100.32
2017/3/28 9:46:34,19,73.48,100.32
2017/3/28 9:46:35,19,73.48,100.32
2017/3/28 9:46:35,19,73.48,100.32
2017/3/28 9:46:35,19,73.48,100.32
2017/3/28 9:46:35,21,73.48,100.32
2017/3/28 9:46:35,21,73.48,100.32
2017/3/28 9:46:36,21,73.48,100.32
2017/3/28 9:46:36,21,73.48,100.32
2017/3/28 9:46:36,21,73.48,100.32
2017/3/28 9:46:36,20,73.48,100.32
2017/3/28 9:46:36,20,73.48,100.32
2017/3/28 9:46:36,20,73.48,100.32
2017/3/28 9:46:37,20,73.48,100.32
2017/3/28 9:46:37,20,73.48,100.32
2017/3/28 9:46:37,20,73.48,100.32
2017/3/28 9:46:37,20,73.48,100.32
2017/3/28 9:46:37,20,73.48,100.32
2017/3/28 9:46:38,20,73.48,100.35
2017/3/28 9:46:38,20,73.52,100.36
2017/3/28 9:46:38,20,73.52,100.36
2017/3/28 9:46:38,20,73.52,100.36
2017/3/28 9:46:38,20,73.52,100.36
2017/3/28 9:46:39,20,73.52,100.36
2017/3/28 9:46:39,20,73.52,100.36
2017/3/28 9:46:39,20,73.52,100.36
2017/3/28 9:46:39,19,73.52,100.36
2017/3/28 9:46:39,19,73.52,100.36
2017/3/28 9:46:39,19,73.52,100.36
2017/3/28 9:46:40,19,73.52,100.36
2017/3/28 9:46:40,19,73.52,100.36
2017/3/28 9:46:40,18,73.52,100.36
2017/3/28 9:46:40,18,73.52,100.36
2017/3/28 9:46:40,18,73.52,100.36
2017/3/28 9:46:41,18,73.52,100.36
2017/3/28 9:46:41,18,73.52,100.36
2017/3/28 9:46:41,18,73.52,100.36
2017/3/28 9:46:41,21,73.52,100.36
2017/3/28 9:46:41,21,73.52,100.36
2017/3/28 9:46:42,21,73.52,100.36
2017/3/28 9:46:42,21,73.52,100.36
2017/3/28 9:46:42,21,73.52,100.36
2017/3/28 9:46:42,18,73.52,100.36
2017/3/28 9:46:42,18,73.52,100.36
2017/3/28 9:46:42,18,73.52,100.36
2017/3/28 9:46:43,18,73.52,100.36
2017/3/28 9:46:43,18,73.5,100.32
2017/3/28 9:46:43,18,73.49,100.3
2017/3/28 9:46:43,18,73.47,100.3
2017/3/28 9:46:43,18,73.47,100.3
2017/3/28 9:46:44,18,73.47,100.3
2017/3/28 9:46:44,18,73.47,100.3
2017/3/28 9:46:44,18,73.47,100.3
2017/3/28 9:46:44,18,73.47,100.3
2017/3/28 9:46:44,18,73.47,100.3
2017/3/28 9:46:45,18,73.47,100.3
2017/3/28 9:46:45,18,73.47,100.3
2017/3/28 9:46:45,18,73.47,100.3
2017/3/28 9:46:45,20,73.47,100.3
2017/3/28 9:46:45,20,73.47,100.3
2017/3/28 9:46:45,20,73.47,100.3
2017/3/28 9:46:46,20,73.47,100.3
2017/3/28 9:46:46,20,73.47,100.3
2017/3/28 9:46:46,18,73.47,100.3
2017/3/28 9:46:46,18,73.47,100.3
2017/3/28 9:46:46,18,73.47,100.3
2017/3/28 9:46:47,18,73.48,100.31
2017/3/28 9:46:47,18,73.48,100.31
2017/3/28 9:46:47,18,73.48,100.31
2017/3/28 9:46:47,20,73.48,100.31
2017/3/28 9:46:48,20,73.48,100.32
2017/3/28 9:46:48,20,73.48,100.32
2017/3/28 9:46:48,20,73.52,100.35
2017/3/28 9:46:48,20,73.52,100.35
2017/3/28 9:46:48,19,73.52,100.35
2017/3/28 9:46:48,19,73.52,100.35
2017/3/28 9:46:49,19,73.52,100.35
2017/3/28 9:46:49,19,73.52,100.35
2017/3/28 9:46:49,21,73.52,100.35
2017/3/28 9:46:49,21,73.52,100.35
2017/3/28 9:46:49,21,73.52,100.35
2017/3/28 9:46:50,21,73.52,100.35
2017/3/28 9:46:50,21,73.52,100.35
2017/3/28 9:46:50,21,73.52,100.35
2017/3/28 9:46:50,20,73.52,100.35
2017/3/28 9:46:50,20,73.52,100.35
2017/3/28 9:46:51,20,73.52,100.35
2017/3/28 9:46:51,20,73.52,100.35
2017/3/28 9:46:51,20,73.52,100.35
2017/3/28 9:46:51,21,73.52,100.35
2017/3/28 9:46:51,21,73.52,100.35
2017/3/28 9:46:52,21,73.52,100.35
2017/3/28 9:46:52,21,73.52,100.35
2017/3/28 9:46:52,21,73.52,100.35
2017/3/28 9:46:52,21,73.52,100.35
2017/3/28 9:46:52,21,73.5,100.35
2017/3/28 9:46:53,21,73.5,100.35
2017/3/28 9:46:53,21,73.5,100.35
2017/3/28 9:46:53,21,73.48,100.32
2017/3/28 9:46:53,18,73.48,100.32
2017/3/28 9:46:53,18,73.48,100.32
2017/3/28 9:46:54,18,73.48,100.32
2017/3/28 9:46:54,18,73.48,100.32
2017/3/28 9:46:54,18,73.48,100.32
2017/3/28 9:46:54,18,73.48,100.32
2017/3/28 9:46:54,19,73.48,100.32
2017/3/28 9:46:55,19,73.48,100.32
2017/3/28 9:46:55,19,73.48,100.32
2017/3/28 9:46:55,19,73.48,100.32
2017/3/28 9:46:55,18,73.48,100.32
2017/3/28 9:46:55,18,73.48,100.32
2017/3/28 9:46:55,18,73.48,100.32
2017/3/28 9:46:56,18,73.48,100.32
2017/3/28 9:46:56,18,73.48,100.32
2017/3/28 9:46:56,18,73.48,100.32
2017/3/28 9:46:56,18,73.48,100.32
2017/3/28 9:46:57,18,73.48,100.32
2017/3/28 9:46:57,18,73.48,100.32
2017/3/28 9:46:57,18,73.48,100.32
2017/3/28 9:46:57,18,73.48,100.32
2017/3/28 9:46:57,21,73.48,100.32
2017/3/28 9:46:57,21,73.48,100.32
2017/3/28 9:46:58,21,73.48,100.32
2017/3/28 9:46:58,21,73.52,100.35
2017/3/28 9:46:58,19,73.52,100.35
2017/3/28 9:46:58,19,73.52,100.35
2017/3/28 9:46:58,19,73.52,100.35
2017/3/28 9:46:58,19,73.52,100.35
2017/3/28 9:46:59,19,73.52,100.35
2017/3/28 9:46:59,19,73.52,100.35
2017/3/28 9:46:59,19,73.52,100.35
2017/3/28 9:47:00,19,73.52,100.35
2017/3/28 9:47:00,19,73.52,100.35
2017/3/28 9:47:00,19,73.52,100.35
2017/3/28 9:47:00,19,73.52,100.35
2017/3/28 9:47:00,21,73.52,100.35
2017/3/28 9:47:00,21,73.52,100.35
2017/3/28 9:47:01,21,73.52,100.35
2017/3/28 9:47:01,21,73.52,100.35
2017/3/28 9:47:01,20,73.52,100.35
2017/3/28 9:47:01,20,73.5,100.35
2017/3/28 9:47:01,20,73.5,100.35
2017/3/28 9:47:02,20,73.5,100.35
2017/3/28 9:47:02,20,73.5,100.35
2017/3/28 9:47:02,20,73.5,100.35
2017/3/28 9:47:02,19,73.5,100.35
2017/3/28 9:47:02,19,73.5,100.35
2017/3/28 9:47:03,19,73.5,100.35
2017/3/28 9:47:03,19,73.5,100.35
2017/3/28 9:47:03,19,73.5,100.35
2017/3/28 9:47:03,19,73.48,100.32
2017/3/28 9:47:03,19,73.48,100.32
2017/3/28 9:47:04,19,73.48,100.32
2017/3/28 9:47:04,19,73.48,100.32
2017/3/28 9:47:04,19,73.48,100.32
2017/3/28 9:47:04,20,73.48,100.32
2017/3/28 9:47:04,20,73.48,100.32
2017/3/28 9:47:04,20,73.48,100.32
2017/3/28 9:47:05,20,73.48,100.32
2017/3/28 9:47:05,20,73.48,100.32
2017/3/28 9:47:05,19,73.48,100.32
2017/3/28 9:47:05,19,73.48,100.32
2017/3/28 9:47:06,19,73.48,100.32
2017/3/28 9:47:06,19,73.48,100.32
2017/3/28 9:47:06,19,73.48,100.32
2017/3/28 9:47:06,19,73.48,100.32
2017/3/28 9:47:06,19,73.48,100.32
2017/3/28 9:47:07,19,73.48,100.32
2017/3/28 9:47:07,19,73.48,100.32
2017/3/28 9:47:07,19,73.48,100.32
2017/3/28 9:47:07,21,73.48,100.32
2017/3/28 9:47:07,21,73.48,100.32
2017/3/28 9:47:07,21,73.48,100.32
2017/3/28 9:47:08,21,73.48,100.32
2017/3/28 9:47:08,21,73.6,100.49
2017/3/28 9:47:08,21,73.6,100.49
2017/3/28 9:47:08,19,73.6,100.49
2017/3/28 9:47:08,19,73.6,100.49
2017/3/28 9:47:09,19,73.6,100.49
2017/3/28 9:47:09,19,73.6,100.49
2017/3/28 9:47:09,19,73.6,100.49
2017/3/28 9:47:09,18,73.6,100.49
2017/3/28 9:47:09,18,73.6,100.49
2017/3/28 9:47:10,18,73.6,100.49
2017/3/28 9:47:10,18,73.6,100.49
2017/3/28 9:47:10,18,73.6,100.49
2017/3/28 9:47:10,19,73.6,100.49
2017/3/28 9:47:10,19,73.6,100.49
2017/3/28 9:47:10,19,73.6,100.49
2017/3/28 9:47:11,19,73.6,100.49
2017/3/28 9:47:11,19,73.6,100.49
2017/3/28 9:47:11,21,73.6,100.49
2017/3/28 9:47:11,21,73.6,100.49
2017/3/28 9:47:11,21,73.6,100.49
2017/3/28 9:47:12,21,73.6,100.49
2017/3/28 9:47:12,21,73.6,100.49
2017/3/28 9:47:12,21,73.6,100.49
2017/3/28 9:47:12,19,73.6,100.49
2017/3/28 9:47:12,19,73.6,100.49
2017/3/28 9:47:13,19,73.6,100.49
2017/3/28 9:47:13,19,73.6,100.49
2017/3/28 9:47:13,19,73.58,100.49
2017/3/28 9:47:13,19,73.58,100.45
2017/3/28 9:47:13,19,73.56,100.45
2017/3/28 9:47:13,19,73.56,100.45
2017/3/28 9:47:14,19,73.56,100.45
2017/3/28 9:47:14,19,73.58,100.47
2017/3/28 9:47:14,20,73.58,100.47
2017/3/28 9:47:14,20,73.58,100.47
2017/3/28 9:47:14,20,73.58,100.47
2017/3/28 9:47:15,20,73.58,100.47
2017/3/28 9:47:15,20,73.58,100.47
2017/3/28 9:47:15,20,73.58,100.47
2017/3/28 9:47:15,18,73.58,100.47
2017/3/28 9:47:15,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:16,18,73.58,100.47
2017/3/28 9:47:17,18,73.58,100.47
2017/3/28 9:47:17,18,73.58,100.47
2017/3/28 9:47:17,23,73.58,100.47
2017/3/28 9:47:17,23,73.58,100.47
2017/3/28 9:47:17,23,73.58,100.47
2017/3/28 9:47:18,23,73.6,100.48
2017/3/28 9:47:18,23,73.6,100.48
2017/3/28 9:47:18,23,73.6,100.48
2017/3/28 9:47:18,20,73.6,100.48
2017/3/28 9:47:18,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:19,20,73.6,100.48
2017/3/28 9:47:20,20,73.6,100.48
2017/3/28 9:47:20,20,73.6,100.48
2017/3/28 9:47:20,20,73.6,100.48
2017/3/28 9:47:20,20,73.6,100.48
2017/3/28 9:47:20,20,73.6,100.48
2017/3/28 9:47:21,20,73.6,100.48
2017/3/28 9:47:21,20,73.6,100.48
2017/3/28 9:47:21,20,73.6,100.48
2017/3/28 9:47:21,20,73.6,100.48
2017/3/28 9:47:22,20,73.6,100.48
2017/3/28 9:47:22,20,73.6,100.48
2017/3/28 9:47:22,20,73.6,100.48
2017/3/28 9:47:22,20,73.6,100.48
2017/3/28 9:47:22,19,73.58,100.48
2017/3/28 9:47:22,19,73.58,100.48
2017/3/28 9:47:23,19,73.58,100.48
2017/3/28 9:47:23,19,73.58,100.48
2017/3/28 9:47:23,19,73.56,100.45
2017/3/28 9:47:23,19,73.56,100.45
2017/3/28 9:47:23,19,73.56,100.45
2017/3/28 9:47:23,19,73.56,100.45
2017/3/28 9:47:24,19,73.56,100.45
2017/3/28 9:47:24,19,73.56,100.45
2017/3/28 9:47:24,19,73.56,100.45
2017/3/28 9:47:24,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:25,20,73.56,100.45
2017/3/28 9:47:26,20,73.56,100.45
2017/3/28 9:47:26,20,73.56,100.45
2017/3/28 9:47:26,19,73.56,100.45
2017/3/28 9:47:26,19,73.56,100.45
2017/3/28 9:47:26,19,73.56,100.45
2017/3/28 9:47:26,19,73.56,100.45
2017/3/28 9:47:27,19,73.56,100.45
2017/3/28 9:47:27,19,73.56,100.45
2017/3/28 9:47:27,22,73.56,100.45
2017/3/28 9:47:27,22,73.56,100.45
2017/3/28 9:47:28,22,73.56,100.45
2017/3/28 9:47:28,22,73.6,100.48
2017/3/28 9:47:28,22,73.6,100.48
2017/3/28 9:47:28,22,73.6,100.48
2017/3/28 9:47:28,19,73.6,100.48
2017/3/28 9:47:28,19,73.6,100.48
2017/3/28 9:47:29,19,73.6,100.48
2017/3/28 9:47:29,19,73.6,100.48
2017/3/28 9:47:29,20,73.6,100.48
2017/3/28 9:47:29,20,73.6,100.48
2017/3/28 9:47:29,20,73.6,100.48
2017/3/28 9:47:30,20,73.6,100.48
2017/3/28 9:47:30,20,73.6,100.48
2017/3/28 9:47:30,20,73.6,100.48
2017/3/28 9:47:30,21,73.6,100.48
2017/3/28 9:47:30,21,73.6,100.48
2017/3/28 9:47:31,21,73.6,100.48
2017/3/28 9:47:31,21,73.6,100.48
2017/3/28 9:47:31,21,73.6,100.48
2017/3/28 9:47:31,21,73.6,100.48
2017/3/28 9:47:31,21,73.58,100.48
2017/3/28 9:47:32,21,73.58,100.48
2017/3/28 9:47:32,21,73.58,100.48
2017/3/28 9:47:32,21,73.58,100.48
2017/3/28 9:47:32,18,73.58,100.48
2017/3/28 9:47:32,18,73.58,100.48
2017/3/28 9:47:32,18,73.58,100.48
2017/3/28 9:47:32,18,73.58,100.48
2017/3/28 9:47:33,18,73.58,100.48
2017/3/28 9:47:33,18,73.56,100.45
2017/3/28 9:47:33,20,73.56,100.45
2017/3/28 9:47:33,20,73.56,100.45
2017/3/28 9:47:34,20,73.56,100.45
2017/3/28 9:47:34,20,73.56,100.45
2017/3/28 9:47:34,20,73.56,100.45
2017/3/28 9:47:34,20,73.56,100.45
2017/3/28 9:47:34,19,73.56,100.45
2017/3/28 9:47:34,19,73.56,100.45
2017/3/28 9:47:35,19,73.56,100.45
2017/3/28 9:47:35,19,73.56,100.45
2017/3/28 9:47:35,21,73.56,100.45
2017/3/28 9:47:35,21,73.56,100.45
2017/3/28 9:47:35,21,73.56,100.45
2017/3/28 9:47:36,21,73.56,100.45
2017/3/28 9:47:36,21,73.56,100.45
2017/3/28 9:47:36,21,73.56,100.45
2017/3/28 9:47:36,19,73.56,100.45
2017/3/28 9:47:36,19,73.56,100.45
2017/3/28 9:47:37,19,73.56,100.45
2017/3/28 9:47:37,19,73.56,100.45
2017/3/28 9:47:37,19,73.56,100.45
2017/3/28 9:47:37,19,73.56,100.45
2017/3/28 9:47:37,22,73.56,100.45
2017/3/28 9:47:38,22,73.56,100.45
2017/3/28 9:47:38,17,73.59,100.48
2017/3/28 9:47:38,17,73.59,100.48
2017/3/28 9:47:38,17,73.59,100.48
2017/3/28 9:47:39,17,73.59,100.48
2017/3/28 9:47:39,17,73.59,100.48
2017/3/28 9:47:39,17,73.59,100.48
2017/3/28 9:47:39,19,73.59,100.48
2017/3/28 9:47:39,19,73.59,100.48
2017/3/28 9:47:40,19,73.59,100.48
2017/3/28 9:47:40,19,73.59,100.48
2017/3/28 9:47:40,19,73.59,100.48
2017/3/28 9:47:40,19,73.59,100.48
2017/3/28 9:47:40,19,73.59,100.48
2017/3/28 9:47:41,19,73.59,100.48
2017/3/28 9:47:41,19,73.59,100.48
2017/3/28 9:47:41,19,73.59,100.48
2017/3/28 9:47:41,21,73.59,100.48
2017/3/28 9:47:41,21,73.59,100.48
2017/3/28 9:47:41,21,73.59,100.48
2017/3/28 9:47:42,21,73.59,100.48
2017/3/28 9:47:42,21,73.59,100.48
2017/3/28 9:47:42,19,73.59,100.48
2017/3/28 9:47:42,19,73.59,100.48
2017/3/28 9:47:42,19,73.59,100.48
2017/3/28 9:47:43,19,73.59,100.48
2017/3/28 9:47:43,19,73.59,100.48
2017/3/28 9:47:43,19,73.58,100.45
2017/3/28 9:47:43,18,73.58,100.45
2017/3/28 9:47:43,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:44,18,73.56,100.45
2017/3/28 9:47:45,18,73.56,100.45
2017/3/28 9:47:45,18,73.56,100.45
2017/3/28 9:47:45,19,73.56,100.45
2017/3/28 9:47:45,19,73.56,100.45
2017/3/28 9:47:45,19,73.56,100.45
2017/3/28 9:47:46,19,73.56,100.45
2017/3/28 9:47:46,19,73.56,100.45
2017/3/28 9:47:46,19,73.56,100.45
2017/3/28 9:47:46,19,73.56,100.45
2017/3/28 9:47:46,19,73.56,100.45
2017/3/28 9:47:47,19,73.56,100.45
2017/3/28 9:47:47,19,73.56,100.45
2017/3/28 9:47:47,19,73.56,100.45
2017/3/28 9:47:47,20,73.56,100.45
2017/3/28 9:47:47,20,73.56,100.45
2017/3/28 9:47:47,20,73.56,100.45
2017/3/28 9:47:48,20,73.56,100.45
2017/3/28 9:47:48,20,73.61,100.49
2017/3/28 9:47:48,18,73.61,100.49
2017/3/28 9:47:48,18,73.61,100.49
2017/3/28 9:47:48,18,73.61,100.49
2017/3/28 9:47:49,18,73.61,100.49
2017/3/28 9:47:49,18,73.61,100.49
2017/3/28 9:47:49,18,73.61,100.49
2017/3/28 9:47:49,21,73.61,100.49
2017/3/28 9:47:49,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:50,21,73.61,100.49
2017/3/28 9:47:51,21,73.61,100.49
2017/3/28 9:47:51,21,73.61,100.49
2017/3/28 9:47:51,18,73.61,100.49
2017/3/28 9:47:51,18,73.61,100.49
2017/3/28 9:47:51,18,73.61,100.49
2017/3/28 9:47:52,18,73.61,100.49
2017/3/28 9:47:52,18,73.61,100.49
2017/3/28 9:47:52,18,73.61,100.49
2017/3/28 9:47:52,19,73.61,100.49
2017/3/28 9:47:53,19,73.59,100.49
2017/3/28 9:47:53,19,73.59,100.49
2017/3/28 9:47:53,19,73.59,100.49
2017/3/28 9:47:53,19,73.56,100.45
2017/3/28 9:47:53,18,73.56,100.45
2017/3/28 9:47:53,18,73.56,100.45
2017/3/28 9:47:54,18,73.56,100.45
2017/3/28 9:47:54,18,73.56,100.45
2017/3/28 9:47:54,20,73.56,100.45
2017/3/28 9:47:54,20,73.56,100.45
2017/3/28 9:47:55,20,73.56,100.45
2017/3/28 9:47:55,20,73.56,100.45
2017/3/28 9:47:55,20,73.56,100.45
2017/3/28 9:47:55,20,73.56,100.45
2017/3/28 9:47:55,20,73.56,100.45
2017/3/28 9:47:56,20,73.56,100.45
2017/3/28 9:47:56,20,73.56,100.45
2017/3/28 9:47:56,20,73.56,100.45
2017/3/28 9:47:56,19,73.56,100.45
2017/3/28 9:47:56,19,73.56,100.45
2017/3/28 9:47:57,19,73.56,100.45
2017/3/28 9:47:57,19,73.56,100.45
2017/3/28 9:47:57,19,73.56,100.45
2017/3/28 9:47:57,20,73.56,100.45
2017/3/28 9:47:57,20,73.56,100.45
2017/3/28 9:47:57,20,73.56,100.45
2017/3/28 9:47:58,20,73.61,100.49
2017/3/28 9:47:58,20,73.61,100.49
2017/3/28 9:47:58,20,73.61,100.49
2017/3/28 9:47:58,20,73.61,100.49
2017/3/28 9:47:59,20,73.61,100.49
2017/3/28 9:47:59,20,73.61,100.49
2017/3/28 9:47:59,20,73.61,100.49
2017/3/28 9:47:59,20,73.61,100.49
2017/3/28 9:47:59,21,73.61,100.49
2017/3/28 9:47:59,21,73.61,100.49
2017/3/28 9:48:00,21,73.61,100.49
2017/3/28 9:48:00,21,73.61,100.49
2017/3/28 9:48:00,21,73.61,100.49
2017/3/28 9:48:00,20,73.61,100.49
2017/3/28 9:48:00,20,73.61,100.49
2017/3/28 9:48:00,20,73.61,100.49
2017/3/28 9:48:01,20,73.61,100.49
2017/3/28 9:48:01,20,73.61,100.49
2017/3/28 9:48:01,19,73.61,100.49
2017/3/28 9:48:01,19,73.61,100.49
2017/3/28 9:48:02,19,73.59,100.49
2017/3/28 9:48:02,19,73.59,100.49
2017/3/28 9:48:02,19,73.59,100.49
2017/3/28 9:48:02,19,73.59,100.49
2017/3/28 9:48:02,20,73.59,100.49
2017/3/28 9:48:02,20,73.59,100.49
2017/3/28 9:48:03,20,73.59,100.49
2017/3/28 9:48:03,20,73.59,100.49
2017/3/28 9:48:03,19,73.56,100.45
2017/3/28 9:48:03,19,73.56,100.45
2017/3/28 9:48:03,19,73.56,100.45
2017/3/28 9:48:03,19,73.56,100.45
2017/3/28 9:48:04,19,73.56,100.45
2017/3/28 9:48:04,19,73.56,100.45
2017/3/28 9:48:04,18,73.56,100.45
2017/3/28 9:48:05,18,73.56,100.45
2017/3/28 9:48:05,18,73.56,100.45
2017/3/28 9:48:05,18,73.56,100.45
2017/3/28 9:48:05,18,73.56,100.45
2017/3/28 9:48:05,20,73.56,100.45
2017/3/28 9:48:05,20,73.56,100.45
2017/3/28 9:48:06,20,73.56,100.45
2017/3/28 9:48:06,20,73.56,100.45
2017/3/28 9:48:06,20,73.56,100.45
2017/3/28 9:48:06,20,73.56,100.45
2017/3/28 9:48:06,20,73.56,100.45
2017/3/28 9:48:07,20,73.56,100.45
2017/3/28 9:48:07,20,73.56,100.45
2017/3/28 9:48:07,20,73.56,100.45
2017/3/28 9:48:07,21,73.56,100.45
2017/3/28 9:48:07,21,73.56,100.45
2017/3/28 9:48:08,21,73.35,100.48
2017/3/28 9:48:08,21,73.59,100.48
2017/3/28 9:48:08,21,73.59,100.48
2017/3/28 9:48:08,21,73.59,100.48
2017/3/28 9:48:08,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:09,19,73.59,100.48
2017/3/28 9:48:10,19,73.59,100.48
2017/3/28 9:48:10,19,73.59,100.48
2017/3/28 9:48:10,19,73.59,100.48
2017/3/28 9:48:10,19,73.59,100.48
2017/3/28 9:48:10,19,73.59,100.48
2017/3/28 9:48:11,19,73.59,100.48
