Time,CPU usage (%),Mem usage (MB), VM usage (MB)
2017/3/30 22:56:19,15,219.57,241.91
2017/3/30 22:56:39,16,224.3,242.31
2017/3/30 22:56:59,18,220.23,242.25
2017/3/30 22:57:17,14,224.44,242.52
2017/3/30 22:57:35,15,225.14,242.65
2017/3/30 22:57:54,15,225.19,242.75
2017/3/30 22:58:11,12,224.94,242.74
2017/3/30 22:58:30,11,221.26,242.76
2017/3/30 22:58:49,15,224.97,242.75
2017/3/30 22:59:06,20,222.52,243.22
2017/3/30 22:59:24,14,222.64,243.64
2017/3/30 22:59:42,9,227.69,245.18
2017/3/30 23:00:01,16,225.51,242.96
2017/3/30 23:00:19,15,225.35,243.06
2017/3/30 23:00:38,16,225.68,243.05
2017/3/30 23:00:57,10,221.98,243.33
2017/3/30 23:01:16,16,221.68,243.32
2017/3/30 23:01:34,23,221.91,243.34
2017/3/30 23:01:54,19,221.64,243.38
2017/3/30 23:02:12,15,226.09,243.52
2017/3/30 23:02:30,16,226.12,243.55
2017/3/30 23:02:48,25,225.77,243.51
2017/3/30 23:03:08,26,226.27,243.67
2017/3/30 23:03:28,14,225.98,243.71
2017/3/30 23:03:47,15,222.29,243.67
2017/3/30 23:04:05,11,222.31,243.69
2017/3/30 23:04:23,19,222.15,243.71
2017/3/30 23:04:41,17,226.45,243.69
2017/3/30 23:04:57,20,222.21,243.71
2017/3/30 23:05:13,27,219.77,244.26
2017/3/30 23:05:32,19,223.14,244.33
2017/3/30 23:05:51,19,226.88,244.34
2017/3/30 23:06:10,20,223.28,244.46
2017/3/30 23:06:28,15,222.91,244.53
2017/3/30 23:06:48,18,222.83,244.12
2017/3/30 23:07:07,15,226.82,244.13
2017/3/30 23:07:25,12,226.53,244.13
2017/3/30 23:07:44,15,227.33,244.61
2017/3/30 23:08:02,26,227.04,244.6
2017/3/30 23:08:22,21,223.37,244.61
2017/3/30 23:08:41,14,227.59,244.76
2017/3/30 23:09:00,17,223.28,244.76
2017/3/30 23:09:18,17,223.59,244.78
2017/3/30 23:09:36,12,223.63,244.8
2017/3/30 23:09:55,14,227.37,244.85
2017/3/30 23:10:14,23,220.82,242.29
2017/3/30 23:10:33,17,226.71,245.32
2017/3/30 23:10:52,18,223.1,244.63
2017/3/30 23:11:10,11,227.08,245.12
2017/3/30 23:11:29,19,225.44,243.66
2017/3/30 23:11:47,22,227.12,244.81
2017/3/30 23:12:07,19,227.19,244.86
2017/3/30 23:12:25,14,223,244.88
2017/3/30 23:12:42,16,223.16,244.53
2017/3/30 23:13:01,17,223.01,244.67
2017/3/30 23:13:19,24,229.29,245.26
2017/3/30 23:13:39,19,229.52,245.44
2017/3/30 23:13:57,10,216.22,245.33
2017/3/30 23:14:07,17,218.18,252.7
2017/3/30 23:14:17,23,224.65,245.65
2017/3/30 23:14:37,16,224.58,245.71
2017/3/30 23:14:55,16,228.91,245.73
2017/3/30 23:15:14,17,229.9,245.72
2017/3/30 23:15:32,11,229.8,245.93
2017/3/30 23:15:51,16,230.21,246.01
2017/3/30 23:16:09,13,226.21,246
2017/3/30 23:16:27,15,225.79,246.01
2017/3/30 23:16:45,15,230.09,245.99
2017/3/30 23:17:05,14,225.81,246.03
2017/3/30 23:17:23,16,229.99,245.92
2017/3/30 23:17:41,14,226.13,246.04
2017/3/30 23:18:00,12,229.92,246.15
2017/3/30 23:18:19,16,230.32,246.24
2017/3/30 23:18:37,20,226.6,246.79
2017/3/30 23:18:47,19,220.35,253.3
2017/3/30 23:18:58,19,231.5,247.34
2017/3/30 23:19:16,19,227.52,247.32
2017/3/30 23:19:34,22,227.26,247.34
2017/3/30 23:19:54,15,227.78,247.56
2017/3/30 23:20:13,16,231.73,247.52
2017/3/30 23:20:32,26,231.44,247.53
2017/3/30 23:20:52,19,231.75,247.53
2017/3/30 23:21:09,25,226.83,246.9
2017/3/30 23:21:29,15,231.2,247.02
2017/3/30 23:21:47,21,231.25,246.96
2017/3/30 23:22:07,26,230.97,246.99
2017/3/30 23:22:27,27,231.43,247.12
2017/3/30 23:22:47,18,227.26,247.25
2017/3/30 23:23:04,25,228.34,247.27
2017/3/30 23:23:24,20,231.42,247.34
2017/3/30 23:23:44,13,227.74,247.35
2017/3/30 23:24:03,13,227.91,247.52
2017/3/30 23:24:21,17,227.6,247.53
2017/3/30 23:24:39,19,227.92,247.53
2017/3/30 23:24:59,30,231.89,247.54
2017/3/30 23:25:19,23,231.72,247.67
2017/3/30 23:25:29,20,225.36,254.1
2017/3/30 23:25:39,19,228.04,247.64
2017/3/30 23:25:56,19,232.99,248.18
2017/3/30 23:26:14,19,229.67,248.54
2017/3/30 23:26:32,11,229.29,248.29
2017/3/30 23:26:51,12,229.23,248.54
2017/3/30 23:27:10,16,235.52,251.28
2017/3/30 23:27:29,12,229.02,249.04
2017/3/30 23:27:47,15,233.35,249.07
2017/3/30 23:28:07,18,229.33,249.01
2017/3/30 23:28:25,23,229.02,249.01
2017/3/30 23:28:35,19,222.76,255.55
2017/3/30 23:28:45,14,229.39,249.07
2017/3/30 23:29:05,14,233.43,249.15
2017/3/30 23:29:23,19,233.24,249.27
2017/3/30 23:29:42,13,233.63,249.32
2017/3/30 23:30:01,16,229.39,249.4
2017/3/30 23:30:20,27,233.9,249.59
2017/3/30 23:30:39,15,230.19,249.82
2017/3/30 23:30:57,14,230.56,246.74
2017/3/30 23:31:16,15,228.15,248.92
2017/3/30 23:31:34,12,228.29,249.01
2017/3/30 23:31:53,15,232.73,249.45
2017/3/30 23:32:11,14,233.74,249.72
2017/3/30 23:32:30,18,233.79,249.97
2017/3/30 23:32:48,15,234.35,250.22
2017/3/30 23:33:07,19,234.45,250.24
2017/3/30 23:33:17,17,223.6,256.78
2017/3/30 23:33:27,19,234.28,250.3
2017/3/30 23:33:47,13,230.55,250.26
2017/3/30 23:34:05,14,234.49,250.41
2017/3/30 23:34:24,13,230.84,250.46
2017/3/30 23:34:43,11,231.08,250.73
2017/3/30 23:35:02,19,230.83,250.79
2017/3/30 23:35:20,19,235.14,250.77
2017/3/30 23:35:38,18,236.81,251.41
2017/3/30 23:35:56,9,236.66,251.57
2017/3/30 23:36:15,17,236.87,251.47
2017/3/30 23:36:33,14,236.46,251.58
2017/3/30 23:36:52,23,236.8,251.62
2017/3/30 23:37:02,24,229.92,258.16
2017/3/30 23:37:12,18,221.33,249.15
2017/3/30 23:37:23,22,229.92,258.15
2017/3/30 23:37:33,26,234.14,249.78
2017/3/30 23:37:52,23,236.01,251.56
2017/3/30 23:38:12,16,232.55,251.73
2017/3/30 23:38:30,16,232.3,251.76
2017/3/30 23:38:48,18,223.45,251.59
2017/3/30 23:38:58,22,225.73,258.28
2017/3/30 23:39:10,12,232.52,251.93
2017/3/30 23:39:30,23,237.06,252.19
2017/3/30 23:39:39,24,230.18,258.74
2017/3/30 23:39:51,18,237.25,252.34
2017/3/30 23:40:01,21,226.37,258.88
2017/3/30 23:40:11,20,232.95,252.34
2017/3/30 23:40:30,15,233.41,252.5
2017/3/30 23:40:50,18,233.4,252.5
2017/3/30 23:41:08,17,237.12,252.51
2017/3/30 23:41:25,16,237.33,252.61
2017/3/30 23:41:45,19,233.17,252.68
2017/3/30 23:42:03,16,237.47,252.65
2017/3/30 23:42:22,17,233.54,252.74
2017/3/30 23:42:40,19,233.27,252.78
2017/3/30 23:42:58,15,233.97,253.17
2017/3/30 23:43:17,14,240.36,255.89
2017/3/30 23:43:35,18,238.49,253.66
2017/3/30 23:43:54,21,238.77,253.98
2017/3/30 23:44:14,18,234.54,254
2017/3/30 23:44:32,16,234.9,254.15
2017/3/30 23:44:51,18,234.62,254.15
2017/3/30 23:45:09,17,238.98,254.23
2017/3/30 23:45:27,15,239.15,254.35
2017/3/30 23:45:46,16,239.28,254.76
2017/3/30 23:46:05,17,235.63,254.83
2017/3/30 23:46:24,24,235.55,254.78
2017/3/30 23:46:43,14,239.4,255.06
2017/3/30 23:47:02,16,239.67,255
2017/3/30 23:47:19,25,234.97,254.45
2017/3/30 23:47:39,18,239.72,254.88
2017/3/30 23:47:57,17,235.73,254.88
2017/3/30 23:48:14,14,235.4,254.86
2017/3/30 23:48:24,19,228.82,261.38
2017/3/30 23:48:35,19,239.85,255.01
2017/3/30 23:48:53,27,239.58,255.02
2017/3/30 23:49:13,19,239.95,255.07
2017/3/30 23:49:32,17,240.48,255.47
2017/3/30 23:49:52,20,236.22,255.48
2017/3/30 23:50:10,13,236.58,255.52
2017/3/30 23:50:29,17,239.49,255.02
2017/3/30 23:50:46,21,237.37,255.86
2017/3/30 23:51:05,15,242.02,256.59
2017/3/30 23:51:25,15,237.71,256.71
2017/3/30 23:51:44,15,237.99,256.65
2017/3/30 23:52:03,15,237.79,256.74
2017/3/30 23:52:22,25,238.21,254.29
2017/3/30 23:52:32,15,228.81,262.35
2017/3/30 23:52:42,19,239.85,255.89
2017/3/30 23:53:02,16,235.91,255.9
2017/3/30 23:53:21,14,236.76,256.24
2017/3/30 23:53:39,11,236.62,256.24
2017/3/30 23:53:57,17,237.22,256.37
2017/3/30 23:54:17,14,240.49,254.38
2017/3/30 23:54:34,18,242.02,256.9
2017/3/30 23:54:53,15,242.35,256.89
2017/3/30 23:55:11,26,242.16,256.98
2017/3/30 23:55:21,18,235.97,263.61
2017/3/30 23:55:31,21,242.56,257.1
2017/3/30 23:55:51,24,242.65,257.2
2017/3/30 23:56:01,19,236.09,263.76
2017/3/30 23:56:11,17,242.39,257.23
2017/3/30 23:56:30,26,238.44,257.27
2017/3/30 23:56:40,18,231.58,263.84
2017/3/30 23:56:50,23,242.52,257.33
2017/3/30 23:57:10,12,242.35,257.44
2017/3/30 23:57:29,23,242.68,257.44
2017/3/30 23:57:38,14,236.12,263.98
2017/3/30 23:57:49,21,238.94,257.92
2017/3/30 23:57:59,22,232.7,264.46
2017/3/30 23:58:09,19,239.28,257.94
2017/3/30 23:58:19,16,232.68,264.76
2017/3/30 23:58:29,21,243.61,258.23
2017/3/30 23:58:49,25,243.28,258.22
2017/3/30 23:58:59,14,237.03,264.73
2017/3/30 23:59:09,26,243.74,258.34
2017/3/30 23:59:19,16,236.77,264.76
2017/3/30 23:59:30,14,239.79,258.29
2017/3/30 23:59:49,16,239.49,258.32
2017/3/31 0:00:08,16,243.97,258.31
2017/3/31 0:00:27,17,239.71,258.34
2017/3/31 0:00:46,19,240.32,258.35
2017/3/31 0:01:05,11,246.99,261.03
2017/3/31 0:01:24,17,240.33,258.71
2017/3/31 0:01:41,13,240.66,258.73
2017/3/31 0:02:00,12,244.37,258.72
2017/3/31 0:02:18,12,241.11,259.16
2017/3/31 0:02:37,14,241.17,259.22
2017/3/31 0:02:55,26,245.22,259.25
2017/3/31 0:03:05,14,238.97,265.8
2017/3/31 0:03:15,27,245.53,259.26
2017/3/31 0:03:35,25,245.58,259.27
2017/3/31 0:03:45,16,238.6,265.66
2017/3/31 0:03:56,17,241.33,259.24
2017/3/31 0:04:05,19,235.07,265.78
2017/3/31 0:04:16,15,241.63,259.21
2017/3/31 0:04:26,18,234.77,265.78
2017/3/31 0:04:36,16,242.08,259.63
2017/3/31 0:04:56,10,245.76,259.59
2017/3/31 0:05:14,18,242.23,259.79
2017/3/31 0:05:33,14,248.5,262.36
2017/3/31 0:05:51,15,246.52,260.07
2017/3/31 0:06:10,14,246.58,260.09
2017/3/31 0:06:28,15,242.13,260.07
2017/3/31 0:06:46,24,242.69,260.33
2017/3/31 0:07:05,18,242.42,260.36
2017/3/31 0:07:23,17,246.65,260.26
2017/3/31 0:07:42,19,243.12,260.76
2017/3/31 0:08:01,18,246.24,260.47
2017/3/31 0:08:19,16,246.78,260.66
2017/3/31 0:08:38,15,242.61,260.73
2017/3/31 0:08:56,18,243.27,261.03
2017/3/31 0:09:15,18,243.7,261.04
2017/3/31 0:09:25,17,236.83,267.59
2017/3/31 0:09:35,18,247.42,261.05
2017/3/31 0:09:54,22,243.88,261.22
2017/3/31 0:10:14,21,250.03,263.57
2017/3/31 0:10:32,18,244.06,261.22
2017/3/31 0:10:41,21,237.18,267.77
2017/3/31 0:10:52,15,244.07,261.24
2017/3/31 0:11:11,12,243.77,261.24
2017/3/31 0:11:29,17,247.95,261.26
2017/3/31 0:11:48,14,243.99,261.28
2017/3/31 0:12:07,27,242.97,260.59
2017/3/31 0:12:25,14,245.18,259.3
2017/3/31 0:12:44,20,246.24,261.3
2017/3/31 0:13:03,24,246.98,261.3
2017/3/31 0:13:13,22,240.29,267.86
2017/3/31 0:13:23,26,247.16,261.28
2017/3/31 0:13:43,12,242.94,261.32
2017/3/31 0:14:00,23,243.34,261.33
2017/3/31 0:14:19,12,243.33,261.51
2017/3/31 0:14:39,21,247.71,261.54
2017/3/31 0:14:58,12,247.82,261.59
2017/3/31 0:15:16,17,247.86,261.59
2017/3/31 0:15:35,14,248.24,261.7
2017/3/31 0:15:53,12,244.38,261.95
2017/3/31 0:16:13,17,248.69,261.94
2017/3/31 0:16:30,16,248.81,262.16
2017/3/31 0:16:48,19,244.47,262.12
2017/3/31 0:17:07,14,244.98,262.28
2017/3/31 0:17:25,12,248.84,262.48
2017/3/31 0:17:44,16,245.13,262.47
2017/3/31 0:18:03,19,245.21,262.54
2017/3/31 0:18:14,17,238.62,269.06
2017/3/31 0:18:25,19,243.92,260.15
2017/3/31 0:18:35,23,243.47,269.07
2017/3/31 0:18:46,23,246.04,262.52
2017/3/31 0:18:56,22,239.17,269.06
2017/3/31 0:19:06,16,250.06,262.54
2017/3/31 0:19:16,19,243.17,269.08
2017/3/31 0:19:27,18,245.88,262.66
2017/3/31 0:19:46,15,246.17,262.65
2017/3/31 0:20:04,18,246.45,262.92
2017/3/31 0:20:24,18,250.6,263.11
2017/3/31 0:20:34,17,239.72,269.67
2017/3/31 0:20:44,23,250.58,263.08
2017/3/31 0:20:54,19,243.71,269.64
2017/3/31 0:21:04,16,246.28,263.08
2017/3/31 0:21:14,23,240.01,269.6
2017/3/31 0:21:25,16,246.53,263.13
2017/3/31 0:21:42,17,246.76,263.33
2017/3/31 0:22:01,15,250.63,263.52
2017/3/31 0:22:20,20,246.86,263.42
2017/3/31 0:22:30,18,240.01,269.97
2017/3/31 0:22:40,22,250.73,263.57
2017/3/31 0:22:50,19,244.46,270.58
2017/3/31 0:23:01,16,247.03,264.02
2017/3/31 0:23:19,18,247.03,264.04
2017/3/31 0:23:37,16,246.93,264.2
2017/3/31 0:23:56,18,251.26,264.21
2017/3/31 0:24:14,14,247.34,264.3
2017/3/31 0:24:32,17,248.66,262.28
2017/3/31 0:24:50,13,250.4,264.18
2017/3/31 0:25:09,14,250.57,264.2
2017/3/31 0:25:28,12,247.31,264.18
2017/3/31 0:25:47,17,247.34,264.18
2017/3/31 0:26:05,14,250.92,264.07
2017/3/31 0:26:22,24,251.62,264.43
2017/3/31 0:26:41,17,251.06,264.46
2017/3/31 0:26:59,25,247.53,264.52
2017/3/31 0:27:18,10,247.62,264.55
2017/3/31 0:27:37,19,247.95,264.57
2017/3/31 0:27:55,14,251.99,264.57
2017/3/31 0:28:13,14,247.66,264.54
2017/3/31 0:28:32,19,251.98,264.55
2017/3/31 0:28:50,17,247.78,264.53
2017/3/31 0:29:09,24,247.22,263.81
2017/3/31 0:29:29,16,250.09,266.28
2017/3/31 0:29:45,17,243.92,266.09
2017/3/31 0:30:01,12,253.7,266.2
2017/3/31 0:30:18,11,249.69,266.14
2017/3/31 0:30:34,14,249.42,266.12
2017/3/31 0:30:50,12,254.05,266.24
2017/3/31 0:31:07,14,240.89,266.45
2017/3/31 0:31:23,11,254.49,266.66
2017/3/31 0:31:39,15,250.38,266.62
2017/3/31 0:31:56,12,251.94,265.04
2017/3/31 0:32:13,12,249.61,266.77
2017/3/31 0:32:29,16,250.17,266.72
2017/3/31 0:32:45,17,250.36,267.19
2017/3/31 0:33:02,15,254.7,267.22
2017/3/31 0:33:18,12,253.19,269.52
2017/3/31 0:33:36,14,253.75,267.03
2017/3/31 0:33:52,20,244.64,274.23
2017/3/31 0:34:07,14,251.46,267.9
2017/3/31 0:34:24,13,251.15,267.89
2017/3/31 0:34:40,14,255.7,267.99
2017/3/31 0:34:57,15,249.89,266.07
2017/3/31 0:35:13,15,255.18,268.05
2017/3/31 0:35:30,16,256.26,268.41
2017/3/31 0:35:46,15,252.41,268.49
2017/3/31 0:36:02,13,252.35,268.59
2017/3/31 0:36:19,10,252.67,268.56
2017/3/31 0:36:35,16,243.66,268.67
2017/3/31 0:36:51,14,252.77,268.83
2017/3/31 0:37:07,13,259.27,271.09
2017/3/31 0:37:25,20,248.49,273.65
2017/3/31 0:37:40,17,257.02,269.03
2017/3/31 0:37:57,12,253.3,269.3
2017/3/31 0:38:14,15,253.04,269.38
2017/3/31 0:38:30,18,259.56,271.71
2017/3/31 0:38:47,17,251.21,276.37
2017/3/31 0:39:02,14,257.63,269.79
2017/3/31 0:39:19,15,253.91,269.74
2017/3/31 0:39:36,17,253.14,269.03
2017/3/31 0:39:52,16,258.19,269.92
2017/3/31 0:40:09,11,258.38,270.12
2017/3/31 0:40:25,12,254.36,270.4
2017/3/31 0:40:41,15,254.72,270.46
2017/3/31 0:40:58,14,258.72,270.45
2017/3/31 0:41:14,17,254.56,270.6
2017/3/31 0:41:30,14,254.79,270.58
2017/3/31 0:41:47,14,259.28,270.72
2017/3/31 0:42:03,15,259.54,271.2
2017/3/31 0:42:20,15,255.94,271.3
2017/3/31 0:42:36,15,260.17,271.5
2017/3/31 0:42:53,17,255.88,271.54
2017/3/31 0:43:10,16,256.3,271.64
2017/3/31 0:43:26,12,262.39,273.94
2017/3/31 0:43:43,14,250.04,278.37
2017/3/31 0:43:58,14,256.95,272.07
2017/3/31 0:44:15,15,260.68,272.13
2017/3/31 0:44:31,13,257.07,272.2
2017/3/31 0:44:49,14,257.07,272.18
2017/3/31 0:45:05,13,256.54,271.88
2017/3/31 0:45:22,17,254.35,278.9
2017/3/31 0:45:37,14,261.13,272.54
2017/3/31 0:45:54,14,257.14,272.79
2017/3/31 0:46:11,14,257.57,272.87
2017/3/31 0:46:27,13,261.63,272.98
2017/3/31 0:46:43,14,257.38,273.04
2017/3/31 0:47:00,13,261.71,273.08
2017/3/31 0:47:17,14,261.71,273.45
2017/3/31 0:47:33,16,258.19,273.59
2017/3/31 0:47:50,16,258.2,273.61
2017/3/31 0:48:06,12,261.89,273.54
2017/3/31 0:48:24,13,258.37,273.66
2017/3/31 0:48:41,14,259.49,271.47
2017/3/31 0:48:58,16,256.36,273.38
2017/3/31 0:49:14,15,257.99,273.83
2017/3/31 0:49:30,13,258.05,273.85
2017/3/31 0:49:46,14,261.86,273.8
2017/3/31 0:50:03,13,261.71,273.71
2017/3/31 0:50:20,14,261.76,274.12
2017/3/31 0:50:36,16,262.95,274.36
2017/3/31 0:50:53,12,259.05,274.34
2017/3/31 0:51:09,11,263.19,274.36
2017/3/31 0:51:25,12,263.75,274.53
2017/3/31 0:51:42,11,259.37,275.11
2017/3/31 0:51:58,14,259.06,275.08
2017/3/31 0:52:14,14,263.21,274.76
2017/3/31 0:52:31,12,263.5,275.31
2017/3/31 0:52:48,13,256.91,282.12
2017/3/31 0:53:03,17,259.79,275.56
2017/3/31 0:53:21,15,259.67,275.75
2017/3/31 0:53:37,13,263.84,275.7
2017/3/31 0:53:53,12,264.02,275.83
2017/3/31 0:54:09,11,259.66,275.82
2017/3/31 0:54:27,13,264.16,275.95
2017/3/31 0:54:44,15,264.51,276.14
2017/3/31 0:55:01,16,260.21,276.14
2017/3/31 0:55:17,13,260.68,276.3
2017/3/31 0:55:34,16,264.66,276.29
2017/3/31 0:55:52,13,260.42,276.38
2017/3/31 0:56:08,13,267.49,278.87
2017/3/31 0:56:25,13,261.27,276.93
2017/3/31 0:56:42,10,265.37,276.87
2017/3/31 0:56:58,12,261.64,277.17
2017/3/31 0:57:15,14,261.36,277.2
2017/3/31 0:57:31,16,261.66,277.17
2017/3/31 0:57:47,20,264.67,275.92
2017/3/31 0:58:04,16,265.29,277.14
2017/3/31 0:58:22,12,262,277.54
2017/3/31 0:58:38,16,261.9,277.76
2017/3/31 0:58:55,14,266.15,277.65
2017/3/31 0:59:12,14,262.15,277.66
2017/3/31 0:59:29,13,265.43,276.97
2017/3/31 0:59:46,14,266.29,277.67
2017/3/31 1:00:02,14,262.49,277.86
2017/3/31 1:00:19,14,262.4,277.85
2017/3/31 1:00:37,13,262.8,277.93
2017/3/31 1:00:54,15,267.13,278.23
2017/3/31 1:01:10,14,262.85,278.23
2017/3/31 1:01:26,16,263.22,278.31
2017/3/31 1:01:43,11,262.92,278.46
2017/3/31 1:01:59,15,266.89,277.86
2017/3/31 1:02:15,12,267.55,278.87
2017/3/31 1:02:31,12,267.3,278.94
2017/3/31 1:02:49,15,267.61,278.94
2017/3/31 1:03:05,13,267.67,278.91
2017/3/31 1:03:21,15,263.39,278.95
2017/3/31 1:03:37,12,270.79,281.75
2017/3/31 1:03:54,16,268.51,279.54
2017/3/31 1:04:11,17,264.31,279.59
2017/3/31 1:04:27,14,268.75,279.7
2017/3/31 1:04:44,12,264.58,279.84
2017/3/31 1:05:00,12,268.89,279.82
2017/3/31 1:05:16,16,265.05,280
2017/3/31 1:05:32,14,268.74,280.14
2017/3/31 1:05:50,16,269.29,280.23
2017/3/31 1:06:06,11,263.58,279.13
2017/3/31 1:06:23,16,268.61,280.58
2017/3/31 1:06:39,13,268.6,280.58
2017/3/31 1:06:56,12,268.45,280.43
2017/3/31 1:07:11,13,268.98,280.54
2017/3/31 1:07:28,16,265.41,280.62
2017/3/31 1:07:44,12,269.34,280.62
2017/3/31 1:08:01,12,269.71,280.62
2017/3/31 1:08:18,14,269.44,280.61
2017/3/31 1:08:34,13,269.64,280.61
2017/3/31 1:08:51,15,269.81,280.59
2017/3/31 1:09:07,15,269.71,280.72
2017/3/31 1:09:23,13,270.04,280.71
2017/3/31 1:09:40,14,269.75,280.68
2017/3/31 1:09:56,12,270.2,280.8
2017/3/31 1:10:13,11,266.34,280.86
2017/3/31 1:10:29,13,269.98,280.85
2017/3/31 1:10:46,12,270.6,281.06
2017/3/31 1:11:01,16,270.63,281.06
2017/3/31 1:11:18,12,270.38,281.12
2017/3/31 1:11:34,13,266.6,281.34
2017/3/31 1:11:51,17,270.45,281.47
2017/3/31 1:12:07,15,270.77,281.46
2017/3/31 1:12:24,17,270.79,281.46
2017/3/31 1:12:41,15,270.51,281.45
2017/3/31 1:12:59,13,270.86,281.46
2017/3/31 1:13:15,12,270.94,281.78
2017/3/31 1:13:32,16,271.29,281.79
2017/3/31 1:13:50,14,271.5,282
2017/3/31 1:14:07,15,271.26,282.01
2017/3/31 1:14:23,16,271.57,281.98
2017/3/31 1:14:40,11,267.82,282.2
2017/3/31 1:14:56,16,271.53,282.19
2017/3/31 1:15:12,14,271.89,282.25
2017/3/31 1:15:29,13,271.76,282.4
2017/3/31 1:15:45,14,272.07,282.38
2017/3/31 1:16:01,13,268.28,282.57
2017/3/31 1:16:18,13,272.05,282.63
2017/3/31 1:16:35,13,272.26,282.79
2017/3/31 1:16:51,15,272.34,282.85
2017/3/31 1:17:07,14,271.94,282.72
2017/3/31 1:17:24,14,268.37,282.79
2017/3/31 1:17:40,19,272.12,282.82
2017/3/31 1:17:57,14,268.82,283.17
2017/3/31 1:18:14,14,272.95,283.31
2017/3/31 1:18:30,10,268.73,283.33
2017/3/31 1:18:47,12,269.27,283.55
2017/3/31 1:19:03,17,268.98,283.57
2017/3/31 1:19:20,13,272.97,283.47
2017/3/31 1:19:38,12,273.22,283.76
2017/3/31 1:19:54,12,273.17,283.98
2017/3/31 1:20:11,11,269.46,283.96
2017/3/31 1:20:27,14,273.9,284.38
2017/3/31 1:20:43,17,269.6,284.38
2017/3/31 1:21:00,15,269.91,284.38
2017/3/31 1:21:16,15,273.95,284.32
2017/3/31 1:21:34,14,270.19,284.44
2017/3/31 1:21:51,13,270.42,284.66
2017/3/31 1:22:08,9,274.29,284.81
2017/3/31 1:22:24,11,270.66,284.87
2017/3/31 1:22:40,13,270.72,284.95
2017/3/31 1:22:57,18,271.78,282.9
2017/3/31 1:23:14,13,265.21,290.61
2017/3/31 1:23:29,13,270.74,285.43
2017/3/31 1:23:47,14,268.38,292.09
2017/3/31 1:24:03,15,271.25,285.8
2017/3/31 1:24:20,17,271.1,285.75
2017/3/31 1:24:36,14,277.8,288.04
2017/3/31 1:24:52,14,275.89,286.04
2017/3/31 1:25:09,16,271.63,286.07
2017/3/31 1:25:26,14,275.95,286.07
2017/3/31 1:25:43,14,271.95,286.07
2017/3/31 1:26:00,12,271.9,286.33
2017/3/31 1:26:16,16,278.76,288.62
2017/3/31 1:26:33,16,272.3,286.46
2017/3/31 1:26:49,12,272.11,286.54
2017/3/31 1:27:06,17,276.51,286.62
2017/3/31 1:27:23,18,272.29,286.85
2017/3/31 1:27:39,15,273.32,287.55
2017/3/31 1:27:55,14,279.89,290.06
2017/3/31 1:28:12,16,268.16,287.66
2017/3/31 1:28:28,16,273.68,287.79
2017/3/31 1:28:44,15,273.98,288.03
2017/3/31 1:29:01,16,274.09,288.03
2017/3/31 1:29:17,12,278.19,288.1
2017/3/31 1:29:34,18,273.27,287.38
2017/3/31 1:29:51,19,278.03,288.24
2017/3/31 1:30:08,14,278.03,288.25
2017/3/31 1:30:25,13,278.38,288.64
2017/3/31 1:30:44,14,278.63,288.62
2017/3/31 1:31:01,13,274.63,288.57
2017/3/31 1:31:19,13,278.41,288.64
2017/3/31 1:31:35,15,274.59,288.78
2017/3/31 1:31:52,15,278.47,288.96
2017/3/31 1:32:09,13,274.78,288.94
2017/3/31 1:32:26,12,279.1,288.99
2017/3/31 1:32:43,13,274.98,289.15
2017/3/31 1:33:00,15,275.52,289.35
2017/3/31 1:33:16,16,269.11,296.06
2017/3/31 1:33:32,14,279.39,289.51
2017/3/31 1:33:48,16,275.88,289.71
2017/3/31 1:34:05,14,279.86,289.54
2017/3/31 1:34:21,16,275.89,289.88
2017/3/31 1:34:38,13,276.21,289.87
2017/3/31 1:34:55,17,267.72,296.41
2017/3/31 1:35:10,17,280.32,289.89
2017/3/31 1:35:27,18,276.49,290.07
2017/3/31 1:35:44,14,282.15,291.97
2017/3/31 1:36:00,15,280.79,290.25
2017/3/31 1:36:18,15,276.94,290.46
2017/3/31 1:36:35,15,276.7,290.71
2017/3/31 1:36:51,12,281.05,290.73
2017/3/31 1:37:08,14,277.04,290.69
2017/3/31 1:37:26,14,280.77,290.69
2017/3/31 1:37:43,16,281.44,290.99
2017/3/31 1:38:00,14,277.28,291.12
2017/3/31 1:38:17,13,277.77,291.31
2017/3/31 1:38:33,16,277.77,291.31
2017/3/31 1:38:49,14,277.48,291.33
2017/3/31 1:39:06,17,281.73,291.16
2017/3/31 1:39:23,15,281.91,291.28
2017/3/31 1:39:38,15,277.65,291.34
2017/3/31 1:39:55,15,278.06,291.45
2017/3/31 1:40:12,17,278.02,291.7
2017/3/31 1:40:28,15,275.37,289.2
2017/3/31 1:40:45,12,279.13,293.69
2017/3/31 1:41:02,12,280.77,291.38
2017/3/31 1:41:19,15,281.2,291.49
2017/3/31 1:41:36,12,277.23,291.49
2017/3/31 1:41:53,16,280.98,291.46
2017/3/31 1:42:11,12,283.96,293.82
2017/3/31 1:42:28,15,277.58,291.74
2017/3/31 1:42:46,15,282.16,291.97
2017/3/31 1:43:03,15,278.31,292.1
2017/3/31 1:43:20,11,268.88,292.03
2017/3/31 1:43:35,12,278.19,291.75
2017/3/31 1:43:52,14,282.29,291.62
2017/3/31 1:44:09,12,278.68,292.24
2017/3/31 1:44:25,14,282.52,292.25
2017/3/31 1:44:41,17,278.99,292.37
2017/3/31 1:44:57,11,279.1,292.69
2017/3/31 1:45:14,12,279.45,292.73
2017/3/31 1:45:31,16,282.63,292.06
