DateTime,OS_Average Process %,OS_avaiable_memory MB,Process Process %,Process_UseMemory MB
2017/7/16 19:45:46,42.2,1794,0,213
2017/7/16 19:45:52,19.8,1782,0,213
2017/7/16 19:45:59,3.6,1824,0,213
2017/7/16 19:46:05,18.2,1654,0,438
2017/7/16 19:46:11,1,1754,0,213
2017/7/16 19:46:17,17,1772,0,213
2017/7/16 19:46:23,15,1764,0,213
2017/7/16 19:46:29,14.6,1766,19.5,212
2017/7/16 19:46:36,77.4,1817,22.25,214
2017/7/16 19:46:42,25,1765,0,216
2017/7/16 19:46:48,13,1762,0,213
2017/7/16 19:46:54,10.6,1761,0,213
2017/7/16 19:47:02,100,1814,22,214
2017/7/16 19:47:08,8,1758,0,205
2017/7/16 19:47:14,76.6,1763,0,203
2017/7/16 19:47:20,28.4,1764,0,203
2017/7/16 19:47:26,10,1763,0,203
2017/7/16 19:47:33,100,1802,5,199
2017/7/16 19:47:40,2.4,1762,0,214
2017/7/16 19:47:46,27.4,1783,0,213
2017/7/16 19:47:52,2.2,1764,0,212
2017/7/16 19:47:58,17,1754,0,212
2017/7/16 19:48:05,35.6,1750,6.75,433
2017/7/16 19:48:11,3.6,1748,0,213
2017/7/16 19:48:17,10.6,1761,0,213
2017/7/16 19:48:23,3.8,1797,0,213
2017/7/16 19:48:30,84,1736,25,436
2017/7/16 19:48:36,4,1733,0,217
2017/7/16 19:48:42,18.6,1737,15,213
2017/7/16 19:48:49,0,1796,0,212
2017/7/16 19:48:55,38.8,1652,5.25,436
2017/7/16 19:49:01,58,1754,0,212
2017/7/16 19:49:07,48.4,1747,5.5,213
2017/7/16 19:49:13,12.6,1796,0,212
2017/7/16 19:49:20,34,1756,0,4
2017/7/16 19:49:26,8,1747,0,214
2017/7/16 19:49:32,24.6,1775,0,211
2017/7/16 19:49:38,5.8,1738,0,211
2017/7/16 19:49:44,14.6,1736,8.25,211
2017/7/16 19:49:52,100,1778,3.25,213
2017/7/16 19:49:58,0,1743,0,214
2017/7/16 19:50:04,33.4,1778,0,213
2017/7/16 19:50:10,12.4,1748,6.75,212
2017/7/16 19:50:16,10.6,1759,0,213
2017/7/16 19:50:22,34.8,1797,24.75,213
2017/7/16 19:50:28,59,1681,6.5,433
2017/7/16 19:50:34,46.6,1750,0,213
2017/7/16 19:50:40,24.8,1771,0,213
2017/7/16 19:50:46,13,1755,16.5,263
2017/7/16 19:50:52,17,1791,0,212
2017/7/16 19:50:59,32.6,1744,4.25,434
2017/7/16 19:51:05,10.6,1745,0,205
2017/7/16 19:51:11,24.4,1767,0,202
2017/7/16 19:51:17,29.6,1750,0,213
2017/7/16 19:51:23,12.8,1798,16.5,202
2017/7/16 19:51:31,57.4,1765,25,429
2017/7/16 19:51:37,3.4,1738,0,216
2017/7/16 19:51:43,12.8,1759,0,214
2017/7/16 19:51:49,55,1755,0,213
2017/7/16 19:51:55,8.4,1791,0,213
2017/7/16 19:52:02,100,1728,0,436
2017/7/16 19:52:08,8.6,1733,0,213
2017/7/16 19:52:14,29,1758,0,213
2017/7/16 19:52:20,4.4,1733,0,213
2017/7/16 19:52:26,0,1797,0,213
2017/7/16 19:52:32,57.4,1644,16,431
2017/7/16 19:52:38,23.6,1746,0,2
2017/7/16 19:52:44,0,1768,0,213
2017/7/16 19:52:50,6.4,1738,0,212
2017/7/16 19:52:56,13,1785,0,212
2017/7/16 19:53:02,36.2,1723,0,435
2017/7/16 19:53:08,4.2,1734,0,213
2017/7/16 19:53:14,24.6,1764,0,212
2017/7/16 19:53:20,70.6,1699,0,222
2017/7/16 19:53:26,4,1775,0,212
2017/7/16 19:53:32,26,1614,6.75,436
2017/7/16 19:53:38,32.8,1725,0,212
2017/7/16 19:53:44,24.4,1752,0,213
2017/7/16 19:53:50,8.4,1746,0,212
2017/7/16 19:53:56,12.8,1788,0,213
2017/7/16 19:54:03,100,1728,11.5,434
2017/7/16 19:54:09,3,1730,7.75,213
2017/7/16 19:54:15,20,1749,0,213
2017/7/16 19:54:21,62.8,1768,12.5,213
2017/7/16 19:54:27,1.2,1785,0,213
2017/7/16 19:54:33,100,1631,0,437
2017/7/16 19:54:39,22,1725,0,213
2017/7/16 19:54:45,26,1746,0,213
2017/7/16 19:54:51,6.4,1726,6,252
2017/7/16 19:54:57,15.8,1826,0,213
2017/7/16 19:55:04,46.4,1765,25,430
2017/7/16 19:55:10,4.4,1790,0,204
2017/7/16 19:55:16,27.4,1811,0,203
2017/7/16 19:55:22,71.8,1811,0,203
2017/7/16 19:55:28,1.2,1832,0,203
2017/7/16 19:55:34,43.2,1684,0,430
2017/7/16 19:55:40,1.4,1780,0,216
2017/7/16 19:55:46,26,1812,0,214
2017/7/16 19:55:52,0,1794,0,213
2017/7/16 19:55:58,8.8,1792,0,214
2017/7/16 19:56:06,53.6,1773,25,215
2017/7/16 19:56:12,1,1768,0,217
2017/7/16 19:56:18,35.2,1750,0,214
2017/7/16 19:56:24,26,1765,0,225
2017/7/16 19:56:30,11.2,1821,8.25,213
2017/7/16 19:56:37,100,1764,4,435
2017/7/16 19:56:43,1.8,1773,0,213
2017/7/16 19:56:49,54.6,1768,0,213
2017/7/16 19:56:55,3,1782,0,213
2017/7/16 19:57:01,10.6,1780,0,213
2017/7/16 19:57:07,42.2,1814,25,212
2017/7/16 19:57:13,65.4,1688,0,1
2017/7/16 19:57:47,9,1758,0,203
2017/7/16 19:57:53,42,1742,0,203
2017/7/16 19:57:59,18.8,1765,0,202
2017/7/16 19:58:05,15,1773,0,204
2017/7/16 19:58:11,2.6,1820,0,203
2017/7/16 19:58:18,94.8,1645,5.75,434
2017/7/16 19:58:24,4.6,1743,0,215
2017/7/16 19:58:30,4.8,1745,5.75,214
2017/7/16 19:58:36,0,1786,0,214
2017/7/16 19:58:42,91.4,1655,16.25,434
2017/7/16 19:58:48,25.6,1734,0,216
2017/7/16 19:58:54,9.2,1744,5.25,215
2017/7/16 19:59:00,15.8,1797,0,213
2017/7/16 19:59:06,18.2,1648,0,434
2017/7/16 19:59:12,25.2,1768,0,215
2017/7/16 19:59:18,13,1759,7.5,215
2017/7/16 19:59:25,42.4,1803,18,216
2017/7/16 19:59:31,4.6,1681,11.75,440
2017/7/16 19:59:37,3,1743,0,218
2017/7/16 19:59:43,9.2,1752,0,214
2017/7/16 19:59:49,0,1791,0,213
2017/7/16 19:59:56,100,1744,6.5,437
2017/7/16 20:00:02,34.2,1757,0,215
2017/7/16 20:00:08,24.4,1788,0,215
2017/7/16 20:00:14,4.8,1748,0,214
2017/7/16 20:00:20,2.4,1798,0,213
2017/7/16 20:00:26,18.4,1667,0,436
2017/7/16 20:00:32,21.2,1740,0,215
2017/7/16 20:00:38,27.2,1772,0,215
2017/7/16 20:00:44,16.4,1751,18,214
2017/7/16 20:00:50,8,1791,0,214
2017/7/16 20:00:56,41.8,1656,6.5,440
2017/7/16 20:01:02,7.6,1736,0,215
2017/7/16 20:01:08,6.8,1762,0,215
2017/7/16 20:01:14,9.6,1730,0,215
2017/7/16 20:01:20,13,1790,0,215
2017/7/16 20:01:26,26,1623,0,435
2017/7/16 20:01:32,15.4,1730,0,215
2017/7/16 20:01:38,21.6,1770,0,213
2017/7/16 20:01:44,4,1780,8.25,213
2017/7/16 20:01:51,100,1720,8.5,434
2017/7/16 20:01:57,3,1722,0,215
2017/7/16 20:02:03,3.8,1760,0,214
2017/7/16 20:02:09,9.8,1763,0,1
2017/7/16 20:02:16,100,1735,8,443
2017/7/16 20:02:22,3.6,1738,0,219
2017/7/16 20:02:28,2.4,1779,0,218
2017/7/16 20:02:34,0,1780,0,217
2017/7/16 20:02:40,100,1701,5,448
2017/7/16 20:02:46,4.4,1725,5.25,220
2017/7/16 20:02:52,27.4,1768,0,218
2017/7/16 20:02:58,4.8,1734,0,217
2017/7/16 20:03:04,8.6,1738,0,215
2017/7/16 20:03:12,83,1743,21.25,216
2017/7/16 20:03:18,0,1722,0,216
2017/7/16 20:03:24,3.8,1766,0,214
2017/7/16 20:03:30,0,1767,0,213
2017/7/16 20:03:37,100,1721,0,432
2017/7/16 20:03:43,4.2,1722,0,216
2017/7/16 20:03:49,26,1750,0,214
2017/7/16 20:03:55,8,1722,0,213
2017/7/16 20:04:01,15,1719,6,215
2017/7/16 20:04:09,65.4,1721,6,443
2017/7/16 20:04:15,11,1726,0,214
2017/7/16 20:04:21,6.8,1768,0,214
2017/7/16 20:04:27,21.6,1769,0,213
2017/7/16 20:04:33,100,1710,2.25,434
2017/7/16 20:04:40,7.6,1708,0,216
2017/7/16 20:04:46,20,1733,0,214
2017/7/16 20:04:52,68.8,1764,0,215
2017/7/16 20:04:58,1.2,1808,0,215
2017/7/16 20:05:04,26.2,1653,0,439
2017/7/16 20:05:10,1.2,1755,14.5,216
2017/7/16 20:05:16,10,1763,6.25,215
2017/7/16 20:05:22,1.2,1805,0,213
2017/7/16 20:05:28,26.4,1654,13.5,444
2017/7/16 20:05:34,38.6,1755,0,217
2017/7/16 20:05:40,15,1751,18.25,214
2017/7/16 20:05:46,26,1793,0,214
2017/7/16 20:05:52,12,1705,0,433
2017/7/16 20:05:58,24.4,1809,0,205
2017/7/16 20:06:04,30.2,1814,0,205
2017/7/16 20:06:10,6,1776,0,204
2017/7/16 20:06:17,56.4,1827,18.5,205
2017/7/16 20:06:23,40.2,1700,8.75,250
2017/7/16 20:06:29,17,1764,0,215
2017/7/16 20:06:35,14.6,1763,0,215
2017/7/16 20:06:43,100,1800,21.75,440
2017/7/16 20:06:49,4.6,1750,0,218
2017/7/16 20:06:55,30,1787,0,216
2017/7/16 20:07:01,5.6,1759,0,214
2017/7/16 20:07:07,10.6,1759,0,215
2017/7/16 20:07:15,79.2,1769,5.5,216
2017/7/16 20:07:21,2.4,1764,0,205
2017/7/16 20:07:27,7.8,1767,0,204
2017/7/16 20:07:33,3.8,1807,0,203
2017/7/16 20:07:39,13.6,1653,0,439
2017/7/16 20:07:45,6.4,1739,6,219
2017/7/16 20:07:51,28.8,1763,0,215
2017/7/16 20:07:57,22,1744,0,226
2017/7/16 20:08:03,11.2,1801,0,216
2017/7/16 20:08:10,87,1687,11.25,441
2017/7/16 20:08:16,12,1750,0,219
2017/7/16 20:08:22,20,1755,12.75,216
2017/7/16 20:08:29,77,1791,0,216
2017/7/16 20:08:35,29.2,1687,0,239
2017/7/16 20:08:41,10,1760,0,205
2017/7/16 20:08:47,8.2,1759,0,205
2017/7/16 20:08:55,100,1795,0,1
2017/7/16 20:09:01,3.8,1742,0,218
2017/7/16 20:09:07,26.2,1729,0,216
2017/7/16 20:09:13,6.6,1747,6.5,215
2017/7/16 20:09:19,11.2,1788,16.5,215
2017/7/16 20:09:26,53.2,1751,2,216
2017/7/16 20:09:32,20.6,1742,0,217
2017/7/16 20:09:38,27.2,1760,0,216
2017/7/16 20:09:44,2.8,1753,22.75,255
2017/7/16 20:09:50,12.6,1798,16.5,215
2017/7/16 20:09:57,34,1752,0,433
2017/7/16 20:10:03,1.2,1735,0,216
2017/7/16 20:10:09,31.8,1789,8.25,216
2017/7/16 20:10:15,58.6,1721,6,226
2017/7/16 20:10:21,14,1831,8.25,215
2017/7/16 20:10:28,100,1789,11.75,440
2017/7/16 20:10:34,7,1775,0,217
2017/7/16 20:10:40,14,1778,0,216
2017/7/16 20:10:46,18.8,1821,0,215
2017/7/16 20:10:52,15,1714,0,438
2017/7/16 20:10:58,10.4,1804,0,216
2017/7/16 20:11:04,29,1836,0,216
2017/7/16 20:11:10,4.4,1789,0,217
2017/7/16 20:11:16,12.8,1830,0,215
2017/7/16 20:11:22,54,1656,7,438
2017/7/16 20:11:28,1.6,1776,14.5,204
2017/7/16 20:11:34,25.8,1799,0,204
2017/7/16 20:11:40,8.2,1779,0,204
2017/7/16 20:11:46,5.4,1836,0,203
2017/7/16 20:11:52,10.6,1676,14.25,438
2017/7/16 20:11:58,20,1779,23.5,216
2017/7/16 20:12:04,28.8,1804,0,216
2017/7/16 20:12:10,9.2,1773,0,216
2017/7/16 20:12:16,18.6,1832,0,215
2017/7/16 20:12:22,100,1761,5.25,440
2017/7/16 20:12:29,11,1760,0,216
2017/7/16 20:12:35,11.8,1762,17,216
2017/7/16 20:12:41,0,1813,0,216
2017/7/16 20:12:47,59,1692,6.75,439
2017/7/16 20:12:53,31,1792,0,184
2017/7/16 20:12:59,40.6,1824,0,182
2017/7/16 20:13:05,14.4,1798,7,183
2017/7/16 20:13:11,0,1839,8.25,181
2017/7/16 20:13:17,20.2,1656,0,447
2017/7/16 20:13:23,9,1775,0,214
2017/7/16 20:13:29,10,1768,0,214
2017/7/16 20:13:35,0,1810,0,213
2017/7/16 20:13:41,35.6,1662,21.25,434
2017/7/16 20:14:15,59.2,1763,0,218
2017/7/16 20:14:21,40,1737,6.25,218
2017/7/16 20:14:27,6.6,1741,0,215
2017/7/16 20:14:33,10.8,1739,7.25,216
2017/7/16 20:14:39,6.6,1797,16.5,214
2017/7/16 20:14:45,37.2,1631,0,437
2017/7/16 20:14:51,61,1726,0,219
2017/7/16 20:14:57,43.6,1752,0,215
2017/7/16 20:15:03,6.6,1733,0,215
2017/7/16 20:15:09,8.2,1775,0,215
2017/7/16 20:15:15,27.8,1638,0,433
2017/7/16 20:15:21,54,1729,0,216
2017/7/16 20:15:27,17.4,1720,0,216
2017/7/16 20:15:33,23,1772,0,215
2017/7/16 20:15:39,73,1630,0,438
2017/7/16 20:15:45,7.6,1732,0,219
2017/7/16 20:15:51,4,1769,0,216
2017/7/16 20:15:57,12.4,1731,0,216
2017/7/16 20:16:05,74.8,1741,20,433
2017/7/16 20:16:11,2,1737,0,219
2017/7/16 20:16:17,27.4,1769,0,216
2017/7/16 20:16:23,22.2,1742,0,227
2017/7/16 20:16:29,14,1781,24.75,215
2017/7/16 20:16:36,39,1740,5.25,438
2017/7/16 20:16:42,7,1731,0,218
2017/7/16 20:16:48,24.6,1756,0,216
2017/7/16 20:16:54,4.4,1728,0,216
2017/7/16 20:17:00,38.2,1740,0,216
2017/7/16 20:17:07,48,1728,25,438
2017/7/16 20:17:13,3,1716,0,219
2017/7/16 20:17:19,11,1721,0,217
2017/7/16 20:17:25,0,1763,0,217
2017/7/16 20:17:31,12,1621,0,439
2017/7/16 20:17:38,30.4,1721,0,1
2017/7/16 20:17:44,28.8,1746,0,217
2017/7/16 20:17:50,28.8,1743,0,229
2017/7/16 20:17:56,11.2,1776,0,217
2017/7/16 20:18:02,96.6,1713,0,440
2017/7/16 20:18:08,5.4,1714,0,217
2017/7/16 20:18:14,12.2,1710,0,216
2017/7/16 20:18:20,2.4,1750,0,216
2017/7/16 20:18:26,68.2,1598,13,436
2017/7/16 20:18:32,27,1718,0,1
2017/7/16 20:18:38,27.4,1750,0,217
2017/7/16 20:18:44,5,1731,0,215
2017/7/16 20:18:50,10.6,1721,13.75,216
2017/7/16 20:18:56,42.2,1772,6,215
2017/7/16 20:19:02,10.6,1654,6.25,438
2017/7/16 20:19:08,15.8,1723,0,216
2017/7/16 20:19:14,30.4,1744,0,1
2017/7/16 20:19:20,7.6,1707,22.25,216
2017/7/16 20:19:26,17.2,1774,0,216
2017/7/16 20:19:33,100,1708,0,444
2017/7/16 20:19:39,4.6,1702,0,220
2017/7/16 20:19:45,10,1708,0,216
2017/7/16 20:19:51,8.2,1758,0,215
2017/7/16 20:19:57,96.4,1623,0,439
2017/7/16 20:20:03,1,1731,14.25,208
2017/7/16 20:20:10,24.4,1765,0,203
2017/7/16 20:20:15,16,1733,0,203
2017/7/16 20:20:22,2.6,1785,0,202
2017/7/16 20:20:28,21.4,1621,10.75,437
2017/7/16 20:20:34,6.2,1719,0,217
2017/7/16 20:20:40,10.6,1712,0,216
2017/7/16 20:20:46,4,1755,0,215
2017/7/16 20:20:52,76.2,1607,14.25,437
2017/7/16 20:20:58,34,1719,0,217
2017/7/16 20:21:04,25.8,1736,0,217
2017/7/16 20:21:10,34.8,1731,0,216
2017/7/16 20:21:16,2.4,1755,0,216
2017/7/16 20:21:22,33.8,1622,6.5,440
2017/7/16 20:21:28,3.8,1752,0,217
2017/7/16 20:21:34,18.6,1776,0,217
2017/7/16 20:21:40,4,1756,0,217
2017/7/16 20:21:46,14,1817,0,215
2017/7/16 20:21:53,100,1749,3,442
2017/7/16 20:21:59,3,1754,6.5,218
2017/7/16 20:22:05,14.4,1756,17,217
2017/7/16 20:22:11,0,1809,0,216
2017/7/16 20:22:17,7.6,1660,7,438
2017/7/16 20:22:23,22.4,1755,8,217
2017/7/16 20:22:29,27.2,1780,0,217
2017/7/16 20:22:35,43.4,1762,0,215
2017/7/16 20:22:41,11.4,1766,7.25,217
2017/7/16 20:22:49,65.2,1783,25,438
2017/7/16 20:22:55,11.2,1769,0,206
2017/7/16 20:23:01,38,1774,0,217
2017/7/16 20:23:07,4.2,1799,0,207
2017/7/16 20:23:13,100,1738,0,440
2017/7/16 20:23:19,4.4,1745,0,218
2017/7/16 20:23:25,12.8,1778,0,217
2017/7/16 20:23:31,10.6,1761,5.5,216
2017/7/16 20:23:38,0,1803,0,215
2017/7/16 20:23:44,16.6,1633,7.25,444
2017/7/16 20:23:50,30.4,1783,0,217
2017/7/16 20:23:56,26,1774,0,216
2017/7/16 20:24:02,10.4,1746,0,217
2017/7/16 20:24:08,8,1803,0,217
2017/7/16 20:24:14,12,1667,0,445
2017/7/16 20:24:20,4.4,1765,0,204
2017/7/16 20:24:26,31.8,1798,0,204
2017/7/16 20:24:32,9,1776,16.5,204
2017/7/16 20:24:38,27.4,1816,0,204
2017/7/16 20:24:44,15.4,1693,11.5,435
2017/7/16 20:24:50,46.8,1788,0,218
2017/7/16 20:24:56,28.8,1779,0,214
2017/7/16 20:25:02,2.8,1735,14,214
2017/7/16 20:25:08,11.2,1799,0,214
2017/7/16 20:25:14,98.2,1734,0,431
2017/7/16 20:25:20,7.8,1744,0,215
2017/7/16 20:25:26,28.8,1780,0,215
2017/7/16 20:25:32,15,1745,0,215
2017/7/16 20:25:38,10.8,1785,0,214
2017/7/16 20:25:44,29.2,1632,0,438
2017/7/16 20:25:50,32.8,1740,0,218
2017/7/16 20:25:56,13.6,1732,6.25,216
2017/7/16 20:26:02,2.4,1773,0,216
2017/7/16 20:26:08,37.2,1641,5.5,435
2017/7/16 20:26:14,54,1749,0,216
2017/7/16 20:26:20,43.6,1790,8.25,216
2017/7/16 20:26:26,26.4,1756,8.25,215
2017/7/16 20:26:32,7.6,1754,0,216
2017/7/16 20:26:38,36.2,1794,25,216
2017/7/16 20:26:44,28,1669,0,440
2017/7/16 20:26:50,29,1733,0,216
2017/7/16 20:26:56,24.2,1759,0,216
2017/7/16 20:27:02,42.2,1745,0,226
2017/7/16 20:27:08,18.6,1792,0,216
2017/7/16 20:27:15,95.6,1730,0,443
2017/7/16 20:27:21,7,1747,0,216
2017/7/16 20:27:27,8,1792,6,216
2017/7/16 20:27:33,23,1743,0,216
2017/7/16 20:27:40,100,1774,23.25,217
2017/7/16 20:27:46,4.4,1732,0,217
2017/7/16 20:27:52,10,1737,0,216
2017/7/16 20:27:58,24,1724,0,216
2017/7/16 20:28:04,21.6,1737,0,215
2017/7/16 20:28:10,2.6,1794,0,215
2017/7/16 20:28:17,100,1628,0,438
2017/7/16 20:28:23,8.2,1743,0,206
2017/7/16 20:28:29,31.6,1770,0,204
2017/7/16 20:28:35,1.6,1760,0,203
2017/7/16 20:28:41,11.2,1798,0,204
2017/7/16 20:28:48,100,1750,2.25,442
2017/7/16 20:28:54,11.4,1730,0,218
2017/7/16 20:29:00,24.4,1754,0,217
2017/7/16 20:29:06,2.8,1733,0,217
2017/7/16 20:29:12,.6,1731,0,217
2017/7/16 20:29:18,18.6,1792,0,217
2017/7/16 20:29:24,100,1665,11.75,439
2017/7/16 20:29:30,12,1727,0,216
2017/7/16 20:29:36,27.4,1761,0,216
2017/7/16 20:29:42,13,1722,0,216
2017/7/16 20:29:48,0,1781,12.25,215
2017/7/16 20:29:54,12,1656,0,435
2017/7/16 20:30:00,27.2,1769,0,205
2017/7/16 20:30:06,17.8,1782,0,204
2017/7/16 20:30:12,33.4,1817,21,201
2017/7/16 20:30:47,30.8,1722,25,434
2017/7/16 20:30:53,7.2,1734,0,216
2017/7/16 20:30:59,38,1774,0,216
2017/7/16 20:31:05,8.4,1735,0,216
2017/7/16 20:31:11,13.8,1742,0,216
2017/7/16 20:31:19,81.2,1737,25,440
2017/7/16 20:31:25,3.8,1732,0,217
2017/7/16 20:31:31,48,1728,0,227
2017/7/16 20:31:37,7,1775,0,215
2017/7/16 20:31:44,32.2,1732,24.75,217
2017/7/16 20:31:50,0,1720,0,218
2017/7/16 20:31:56,30.2,1741,0,218
2017/7/16 20:32:02,21,1713,0,217
2017/7/16 20:32:08,0,1791,0,216
2017/7/16 20:32:14,59,1627,0,437
2017/7/16 20:32:20,12.4,1731,22.25,217
2017/7/16 20:32:26,26,1753,0,217
2017/7/16 20:32:31,15.8,1723,0,218
2017/7/16 20:32:37,3.8,1775,0,218
2017/7/16 20:32:44,54.2,1628,0,434
2017/7/16 20:32:50,0,1725,0,219
2017/7/16 20:32:56,10,1730,13.25,218
2017/7/16 20:33:02,29,1764,24.75,218
2017/7/16 20:33:08,32.4,1661,0,438
2017/7/16 20:33:14,56.4,1705,0,218
2017/7/16 20:33:19,8.6,1710,0,217
2017/7/16 20:33:25,51,1754,0,216
2017/7/16 20:33:31,29.4,1667,0,440
2017/7/16 20:33:37,7.4,1728,0,217
2017/7/16 20:33:43,0,1756,0,217
2017/7/16 20:33:49,9.2,1717,0,216
2017/7/16 20:33:56,29.4,1708,5.5,218
2017/7/16 20:34:02,5,1717,0,206
2017/7/16 20:34:08,43.6,1753,0,206
2017/7/16 20:34:14,25.6,1723,7,206
2017/7/16 20:34:20,5.8,1742,0,205
2017/7/16 20:34:28,23,1761,0,440
2017/7/16 20:34:34,2.4,1715,0,216
2017/7/16 20:34:40,27.2,1741,0,216
2017/7/16 20:34:46,7,1719,0,216
2017/7/16 20:34:52,28,1718,6.25,216
2017/7/16 20:35:00,43.4,1720,8.25,444
2017/7/16 20:35:06,1.6,1719,0,221
2017/7/16 20:35:12,41.4,1716,0,218
2017/7/16 20:35:18,9,1730,0,218
2017/7/16 20:35:24,14.2,1729,24.75,217
2017/7/16 20:35:31,38.8,1711,4,439
2017/7/16 20:35:37,3,1719,0,203
2017/7/16 20:35:43,36.2,1744,0,202
2017/7/16 20:35:49,9.6,1721,0,202
2017/7/16 20:35:55,16.6,1735,16.5,202
2017/7/16 20:36:02,100,1720,6.5,435
2017/7/16 20:36:08,0,1712,0,217
2017/7/16 20:36:14,28.8,1732,8.25,217
2017/7/16 20:36:20,5,1715,0,216
2017/7/16 20:36:26,11,1763,0,217
2017/7/16 20:36:33,70,1727,5.5,218
2017/7/16 20:36:39,.8,1702,7.5,217
2017/7/16 20:36:45,1.2,1746,9.75,256
2017/7/16 20:36:51,8.4,1757,0,216
2017/7/16 20:36:59,100,1715,25,437
2017/7/16 20:37:05,6.2,1714,0,218
2017/7/16 20:37:11,6.8,1754,0,217
2017/7/16 20:37:17,11,1752,0,218
2017/7/16 20:37:24,67,1739,1,218
2017/7/16 20:37:30,4.6,1723,0,216
2017/7/16 20:37:36,34.2,1716,25,216
2017/7/16 20:37:42,0,1767,0,216
2017/7/16 20:37:48,100,1699,5.5,440
2017/7/16 20:37:54,7.8,1702,0,219
2017/7/16 20:38:00,16.8,1706,0,217
2017/7/16 20:38:06,6.8,1754,0,216
2017/7/16 20:38:13,100,1602,0,442
2017/7/16 20:38:19,.6,1703,0,217
2017/7/16 20:38:25,28.8,1728,0,217
2017/7/16 20:38:31,6.4,1697,6,256
2017/7/16 20:38:37,14.2,1746,0,216
2017/7/16 20:38:44,45.2,1700,13.5,441
2017/7/16 20:38:50,6,1692,0,217
2017/7/16 20:38:56,27.2,1719,0,216
2017/7/16 20:39:02,9,1699,0,215
2017/7/16 20:39:08,14.8,1707,15,215
2017/7/16 20:39:15,52.4,1756,23.5,217
2017/7/16 20:39:21,43.4,1640,0,251
2017/7/16 20:39:27,2.8,1702,0,217
2017/7/16 20:39:33,59.8,1711,0,216
2017/7/16 20:39:39,.4,1693,0,217
2017/7/16 20:39:45,0,1759,0,217
2017/7/16 20:39:51,23.2,1634,13,441
2017/7/16 20:39:57,76.4,1707,0,220
2017/7/16 20:40:03,53.8,1736,6,216
2017/7/16 20:40:09,7,1751,0,216
2017/7/16 20:40:15,2.4,1785,8.25,216
2017/7/16 20:40:20,23,1625,13,440
2017/7/16 20:40:26,16.6,1733,0,217
2017/7/16 20:40:32,2.4,1768,0,216
2017/7/16 20:40:38,55.4,1778,0,227
2017/7/16 20:40:44,15.6,1784,0,216
2017/7/16 20:40:51,100,1669,0,438
2017/7/16 20:40:57,22,1732,0,221
2017/7/16 20:41:03,28.8,1760,0,218
2017/7/16 20:41:09,15,1721,12.25,217
2017/7/16 20:41:15,11,1784,0,217
2017/7/16 20:41:21,93.2,1631,7,439
2017/7/16 20:41:27,52.6,1728,0,218
2017/7/16 20:41:33,29,1764,0,218
2017/7/16 20:41:39,29.2,1758,0,218
2017/7/16 20:41:45,0,1779,0,218
2017/7/16 20:41:52,62.2,1708,0,439
2017/7/16 20:41:58,6.8,1731,0,217
2017/7/16 20:42:04,0,1775,0,216
2017/7/16 20:42:10,0,1793,0,216
2017/7/16 20:42:16,100,1730,0,438
2017/7/16 20:42:22,16.8,1734,0,220
2017/7/16 20:42:28,7.4,1739,0,218
2017/7/16 20:42:34,12.6,1779,0,216
2017/7/16 20:42:41,85.4,1722,0,438
2017/7/16 20:42:47,52.4,1742,0,217
2017/7/16 20:42:53,5,1745,0,217
2017/7/16 20:42:59,35,1788,0,215
2017/7/16 20:43:05,15,1632,0,442
2017/7/16 20:43:11,46.2,1754,0,217
2017/7/16 20:43:17,13.2,1749,0,217
2017/7/16 20:43:24,58,1784,25,218
2017/7/16 20:43:30,6,1722,0,218
2017/7/16 20:43:36,62.2,1723,0,221
2017/7/16 20:43:42,20.8,1739,0,217
2017/7/16 20:43:48,14,1723,0,217
2017/7/16 20:43:55,100,1763,0,217
2017/7/16 20:44:01,2.4,1773,0,218
2017/7/16 20:44:07,19,1774,0,218
2017/7/16 20:44:13,2.4,1775,0,218
2017/7/16 20:44:19,1.2,1790,0,218
2017/7/16 20:44:25,1.2,1798,0,218
2017/7/16 20:44:31,1.2,1798,0,218
2017/7/16 20:44:37,0,1800,0,217
2017/7/16 20:44:43,1.2,1808,0,217
2017/7/16 20:44:49,18.6,1809,0,217
2017/7/16 20:44:55,29,1809,0,216
2017/7/16 20:45:01,9.8,1809,0,216
2017/7/16 20:45:07,0,1812,0,216
2017/7/16 20:45:13,6.6,1812,0,216
2017/7/16 20:45:19,0,1811,0,216
2017/7/16 20:45:25,1.2,1810,0,216
2017/7/16 20:45:31,0,1811,0,216
2017/7/16 20:45:37,2.4,1811,0,216
2017/7/16 20:45:43,1.2,1811,0,216
2017/7/16 20:45:49,1.2,1811,0,216
2017/7/16 20:45:55,2.4,1811,0,216
2017/7/16 20:46:01,1.2,1811,0,216
2017/7/16 20:46:07,1.2,1811,0,216
2017/7/16 20:46:13,3.8,1812,0,216
2017/7/16 20:46:19,0,1811,0,216
2017/7/16 20:46:25,1.2,1816,0,216
2017/7/16 20:46:31,4.2,1816,0,216
2017/7/16 20:46:37,1.2,1817,0,216
2017/7/16 20:46:43,2.4,1817,0,216
2017/7/16 20:47:17,1.2,1805,0,216
2017/7/16 20:47:23,2.4,1804,0,216
2017/7/16 20:47:29,0,1810,0,216
2017/7/16 20:47:35,0,1810,0,216
2017/7/16 20:47:40,14,1809,0,216
2017/7/16 20:47:46,19.8,1808,0,216
2017/7/16 20:47:52,28.8,1804,0,216
2017/7/16 20:47:58,14,1804,0,216
